Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Number of Fatalities,Speed Limit,National Remoteness Areas,SA4 Name 2021,National LGA Name 2021,city,lat,lng,National Road Type,Christmas Period,Easter Period,Day of week,Time of Day,Road User,Gender,Age,Age Group
20233054,QLD,9,2023,Saturday,23:00,Single,1,80,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekend,Night,Driver,Male,25,17_to_25
20233098,QLD,9,2023,Friday,13:00,Single,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekday,Day,Pedestrian,Male,62,40_to_64
20233067,QLD,9,2023,Tuesday,11:00,Multiple,1,70,Inner Regional Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekday,Day,Motorcycle rider,Male,71,65_to_74
20233131,QLD,8,2023,Saturday,2:00,Multiple,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekend,Night,Passenger,Male,17,17_to_25
20233171,QLD,8,2023,Wednesday,10:00,Multiple,1,70,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekday,Day,Driver,Female,80,75_or_older
20233164,QLD,8,2023,Wednesday,16:00,Single,1,50,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekday,Day,Pedestrian,Female,86,75_or_older
20233027,QLD,7,2023,Sunday,11:00,Single,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekend,Day,Driver,Male,73,65_to_74
20233107,QLD,7,2023,Monday,10:00,Single,1,80,Inner Regional Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekday,Day,Motorcycle rider,Male,40,40_to_64
20233113,QLD,6,2023,Thursday,22:00,Single,1,60,Inner Regional Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekday,Night,Driver,Male,25,17_to_25
20233126,QLD,5,2023,Thursday,12:00,Multiple,1,110,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekday,Day,Motorcycle rider,Male,51,40_to_64
20233109,QLD,4,2023,Thursday,8:00,Single,1,50,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekday,Day,Driver,Male,69,65_to_74
20233162,QLD,3,2023,Monday,4:00,Multiple,1,40,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekend,Night,Motorcycle rider,Male,33,26_to_39
20233062,QLD,3,2023,Wednesday,13:00,Single,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Collector Road,No,No,Weekday,Day,Driver,Male,39,26_to_39
20233093,QLD,1,2023,Friday,11:00,Multiple,1,110,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekday,Day,Motorcycle rider,Male,31,26_to_39
20233120,QLD,1,2023,Sunday,16:00,Single,1,70,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekend,Day,Motorcycle rider,Male,48,40_to_64
20223121,QLD,12,2022,Friday,17:00,Multiple,3,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,Yes,No,Weekday,Day,Driver,Female,70,65_to_74
20223121,QLD,12,2022,Friday,17:00,Multiple,3,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,Yes,No,Weekday,Day,Passenger,Female,35,26_to_39
20223121,QLD,12,2022,Friday,17:00,Multiple,3,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,Yes,No,Weekday,Day,Passenger,Male,79,75_or_older
20223237,QLD,12,2022,Wednesday,17:00,Multiple,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Collector Road,No,No,Weekday,Day,Motorcycle rider,Male,45,40_to_64
20223245,QLD,11,2022,Saturday,1:00,Multiple,2,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Collector Road,No,No,Weekend,Night,Motorcycle rider,Male,36,26_to_39
20223245,QLD,11,2022,Saturday,1:00,Multiple,2,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Collector Road,No,No,Weekend,Night,Motorcycle pillion passenger,Female,35,26_to_39
20223111,QLD,11,2022,Wednesday,15:00,Multiple,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekday,Day,Motorcycle rider,Undetermined,37,26_to_39
20223034,QLD,11,2022,Friday,13:00,Multiple,1,50,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekday,Day,Motorcycle rider,Male,39,26_to_39
20223054,QLD,11,2022,Sunday,22:00,Single,1,80,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekend,Night,Pedestrian,Male,41,40_to_64
20223003,QLD,10,2022,Friday,16:00,Multiple,1,90,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekday,Day,Driver,Female,48,40_to_64
20223204,QLD,10,2022,Wednesday,17:00,Single,1,70,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekday,Day,Pedestrian,Male,57,40_to_64
20223104,QLD,9,2022,Saturday,21:00,Single,1,70,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekend,Night,Driver,Male,18,17_to_25
20223185,QLD,6,2022,Wednesday,14:00,Multiple,1,100,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekday,Day,Motorcycle rider,Male,66,65_to_74
20223228,QLD,6,2022,Sunday,15:00,Single,1,110,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekend,Day,Motorcycle rider,Male,61,40_to_64
20223195,QLD,5,2022,Sunday,3:00,Single,1,70,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Collector Road,No,No,Weekend,Night,Driver,Male,30,26_to_39
20223178,QLD,3,2022,Friday,15:00,Single,1,80,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekday,Day,Motorcycle rider,Male,36,26_to_39
20223057,QLD,2,2022,Sunday,20:00,Single,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekend,Night,Driver,Female,42,40_to_64
20223038,QLD,2,2022,Monday,3:00,Single,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekend,Night,Driver,Male,51,40_to_64
20223275,QLD,2,2022,Friday,15:00,Single,1,100,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekday,Day,Motorcycle rider,Male,53,40_to_64
20213106,QLD,12,2021,Friday,21:00,Multiple,1,80,Inner Regional Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Access Road,Yes,No,Weekend,Night,Motorcycle rider,Male,22,17_to_25
20213024,QLD,10,2021,Friday,23:00,Single,1,110,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekend,Night,Motorcycle rider,Male,25,17_to_25
20213126,QLD,10,2021,Friday,0:00,Single,1,80,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekday,Night,Driver,Male,31,26_to_39
20213098,QLD,10,2021,Thursday,12:00,Multiple,3,80,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekday,Day,Driver,Male,50,40_to_64
20213098,QLD,10,2021,Thursday,12:00,Multiple,3,80,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekday,Day,Passenger,Female,47,40_to_64
20213098,QLD,10,2021,Thursday,12:00,Multiple,3,80,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekday,Day,Passenger,Female,48,40_to_64
20213215,QLD,10,2021,Sunday,8:00,Single,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Collector Road,No,No,Weekend,Day,Pedestrian,Male,74,65_to_74
20213135,QLD,9,2021,Sunday,21:00,Multiple,1,50,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekend,Night,Motorcycle rider,Male,52,40_to_64
20213181,QLD,8,2021,Monday,20:00,Single,1,70,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekday,Night,Driver,Male,69,65_to_74
20213028,QLD,8,2021,Tuesday,3:00,Single,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekday,Night,Pedestrian,Male,77,75_or_older
20213049,QLD,8,2021,Monday,16:00,Multiple,1,70,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekday,Day,Pedal cyclist,Male,70,65_to_74
20213213,QLD,8,2021,Wednesday,6:00,Multiple,1,100,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekday,Day,Motorcycle rider,Male,25,17_to_25
20213022,QLD,6,2021,Thursday,7:00,Multiple,1,110,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekday,Day,Motorcycle rider,Male,27,26_to_39
20213133,QLD,5,2021,Monday,11:00,Multiple,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekday,Day,Driver,Female,90,75_or_older
20213079,QLD,4,2021,Sunday,21:00,Single,1,70,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,Yes,Weekend,Night,Driver,Male,55,40_to_64
20213131,QLD,4,2021,Saturday,15:00,Single,1,70,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekend,Day,Motorcycle rider,Male,28,26_to_39
20213082,QLD,2,2021,Sunday,16:00,Single,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Collector Road,No,No,Weekend,Day,Passenger,Male,33,26_to_39
20203073,QLD,12,2020,Monday,19:00,Single,1,50,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekday,Night,Pedestrian,Female,61,40_to_64
20203056,QLD,12,2020,Wednesday,17:00,Multiple,1,80,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Collector Road,No,No,Weekday,Day,Driver,Female,70,65_to_74
20203144,QLD,12,2020,Sunday,8:00,Single,1,50,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekend,Day,Pedestrian,Female,3,0_to_16
20203218,QLD,11,2020,Monday,5:00,Multiple,1,100,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekend,Night,Motorcycle rider,Male,53,40_to_64
20203051,QLD,11,2020,Sunday,9:00,Multiple,1,80,Inner Regional Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekend,Day,Motorcycle rider,Male,26,26_to_39
20203182,QLD,11,2020,Sunday,16:00,Multiple,1,80,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekend,Day,Motorcycle rider,Male,54,40_to_64
20203205,QLD,10,2020,Saturday,20:00,Single,1,110,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekend,Night,Pedestrian,Female,32,26_to_39
20203194,QLD,8,2020,Sunday,17:00,Multiple,3,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Collector Road,No,No,Weekend,Day,Passenger,Male,21,17_to_25
20203194,QLD,8,2020,Sunday,17:00,Multiple,3,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Collector Road,No,No,Weekend,Day,Driver,Male,21,17_to_25
20203194,QLD,8,2020,Sunday,17:00,Multiple,3,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Collector Road,No,No,Weekend,Day,Passenger,Female,17,17_to_25
20203082,QLD,7,2020,Tuesday,17:00,Single,1,60,Inner Regional Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekday,Day,Driver,Male,59,40_to_64
20203237,QLD,7,2020,Saturday,12:00,Multiple,4,80,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekend,Day,Passenger,Female,21,17_to_25
20203237,QLD,7,2020,Saturday,12:00,Multiple,4,80,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekend,Day,Driver,Female,22,17_to_25
20203237,QLD,7,2020,Saturday,12:00,Multiple,4,80,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekend,Day,Passenger,Female,20,17_to_25
20203237,QLD,7,2020,Saturday,12:00,Multiple,4,80,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekend,Day,Passenger,Male,20,17_to_25
20203155,QLD,6,2020,Tuesday,19:00,Single,1,70,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekday,Night,Pedestrian,Male,73,65_to_74
20203120,QLD,4,2020,Friday,14:00,Single,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Collector Road,No,No,Weekday,Day,Driver,Male,84,75_or_older
20203207,QLD,4,2020,Friday,5:00,Multiple,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Collector Road,No,No,Weekday,Night,Pedal cyclist,Male,56,40_to_64
20203139,QLD,3,2020,Monday,19:00,Multiple,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekday,Night,Passenger,Female,93,75_or_older
20203206,QLD,3,2020,Saturday,9:00,Single,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Collector Road,No,No,Weekend,Day,Pedestrian,Female,65,65_to_74
20203041,QLD,3,2020,Wednesday,7:00,Single,1,50,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekday,Day,Pedestrian,Female,94,75_or_older
20203042,QLD,3,2020,Monday,17:00,Single,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekday,Day,Driver,Male,71,65_to_74
20193059,QLD,11,2019,Wednesday,15:00,Multiple,1,110,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekday,Day,Motorcycle rider,Male,35,26_to_39
20193061,QLD,10,2019,Sunday,1:00,Single,1,50,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekend,Night,Passenger,Male,15,0_to_16
20193003,QLD,10,2019,Friday,7:00,Multiple,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Collector Road,No,No,Weekday,Day,Driver,Female,78,75_or_older
20193067,QLD,8,2019,Friday,9:00,Single,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekday,Day,Driver,Male,18,17_to_25
20193190,QLD,6,2019,Sunday,20:00,Multiple,1,50,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekend,Night,Pedestrian,Male,25,17_to_25
20193082,QLD,5,2019,Thursday,9:00,Multiple,1,50,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekday,Day,Driver,Male,90,75_or_older
20193033,QLD,4,2019,Friday,2:00,Single,1,100,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,Yes,Weekday,Night,Passenger,Female,28,26_to_39
20193086,QLD,2,2019,Saturday,6:00,Multiple,1,80,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekend,Day,Driver,Male,81,75_or_older
20193012,QLD,2,2019,Tuesday,11:00,Single,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekday,Day,Pedestrian,Female,87,75_or_older
20193192,QLD,1,2019,Thursday,2:00,Single,2,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Access Road,No,No,Weekday,Night,Motorcycle pillion passenger,Female,29,26_to_39
20193192,QLD,1,2019,Thursday,2:00,Single,2,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Access Road,No,No,Weekday,Night,Motorcycle rider,Male,33,26_to_39
20183034,QLD,12,2018,Sunday,8:00,Multiple,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekend,Day,Motorcycle rider,Male,29,26_to_39
20183089,QLD,12,2018,Friday,10:00,Single,1,50,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekday,Day,Pedestrian,Male,1,0_to_16
20183020,QLD,11,2018,Friday,19:00,Single,1,80,Inner Regional Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekend,Night,Driver,Male,60,40_to_64
20183046,QLD,11,2018,Saturday,21:00,Single,1,70,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekend,Night,Pedestrian,Male,27,26_to_39
20183052,QLD,8,2018,Sunday,2:00,Single,1,50,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekend,Night,Driver,Male,34,26_to_39
20183035,QLD,8,2018,Wednesday,14:00,Single,1,50,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Collector Road,No,No,Weekday,Day,Pedestrian,Male,89,75_or_older
20183051,QLD,6,2018,Saturday,0:00,Multiple,1,110,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekend,Night,Passenger,Female,32,26_to_39
20183158,QLD,6,2018,Friday,23:00,Single,1,70,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Collector Road,No,No,Weekend,Night,Driver,Male,24,17_to_25
20183212,QLD,6,2018,Friday,14:00,Single,1,80,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekday,Day,Motorcycle rider,Male,40,40_to_64
20183033,QLD,5,2018,Sunday,15:00,Multiple,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekend,Day,Passenger,Male,15,0_to_16
20183073,QLD,5,2018,Thursday,17:00,Multiple,1,70,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekday,Day,Driver,Male,25,17_to_25
20183186,QLD,4,2018,Friday,16:00,Single,1,80,Inner Regional Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekday,Day,Driver,Male,72,65_to_74
20183041,QLD,4,2018,Monday,22:00,Single,1,80,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekday,Night,Pedestrian,Male,33,26_to_39
20183174,QLD,3,2018,Friday,15:00,Multiple,1,80,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekday,Day,Driver,Male,24,17_to_25
20183192,QLD,2,2018,Wednesday,13:00,Single,1,80,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekday,Day,Motorcycle rider,Male,46,40_to_64
20183188,QLD,2,2018,Wednesday,9:00,Multiple,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekday,Day,Driver,Male,83,75_or_older
20183096,QLD,2,2018,Sunday,11:00,Multiple,1,110,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekend,Day,Pedestrian,Male,25,17_to_25
20173109,QLD,11,2017,Wednesday,6:00,Multiple,1,50,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekday,Day,Pedal cyclist,Female,47,40_to_64
20173011,QLD,11,2017,Wednesday,20:00,Single,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Collector Road,No,No,Weekday,Night,Pedestrian,Male,42,40_to_64
20173030,QLD,10,2017,Monday,18:00,Multiple,1,110,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekday,Night,Driver,Female,40,40_to_64
20173196,QLD,10,2017,Sunday,10:00,Single,1,40,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekend,Day,Pedestrian,Male,78,75_or_older
20173121,QLD,9,2017,Tuesday,9:00,Multiple,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekday,Day,Pedal cyclist,Male,75,75_or_older
20173184,QLD,9,2017,Friday,6:00,Multiple,1,110,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,National Or State Highway,No,No,Weekday,Day,Pedestrian,Male,61,40_to_64
20173049,QLD,8,2017,Thursday,19:00,Multiple,1,70,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekday,Night,Driver,Male,33,26_to_39
20173165,QLD,7,2017,Sunday,19:00,Single,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekend,Night,Passenger,Female,57,40_to_64
20173207,QLD,7,2017,Thursday,6:00,Single,1,60,Inner Regional Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekday,Day,Motorcycle rider,Male,51,40_to_64
20173056,QLD,6,2017,Friday,11:00,Single,1,50,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekday,Day,Pedestrian,Male,64,40_to_64
20173006,QLD,5,2017,Tuesday,13:00,Single,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekday,Day,Pedestrian,Male,91,75_or_older
20173187,QLD,3,2017,Saturday,1:00,Multiple,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekend,Night,Passenger,Male,20,17_to_25
20173033,QLD,3,2017,Sunday,23:00,Single,1,70,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekend,Night,Motorcycle rider,Male,39,26_to_39
20173087,QLD,3,2017,Thursday,9:00,Multiple,1,60,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekday,Day,Motorcycle rider,Male,61,40_to_64
20173067,QLD,2,2017,Friday,19:00,Multiple,1,80,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekend,Night,Driver,Male,62,40_to_64
20173170,QLD,2,2017,Friday,22:00,Single,1,50,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekend,Night,Pedestrian,Male,22,17_to_25
20173166,QLD,1,2017,Friday,22:00,Single,1,50,Major Cities of Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Local Road,No,No,Weekend,Night,Motorcycle rider,Female,59,40_to_64
20173072,QLD,1,2017,Saturday,11:00,Single,1,80,Inner Regional Australia,Gold Coast,Gold Coast,Gold Coast,-28.0167,153.4,Sub-Arterial Road,No,No,Weekend,Day,Motorcycle pillion passenger,Female,49,40_to_64
20231019,NSW,9,2023,Sunday,3:03,Multiple,1,50,Major Cities of Australia,Central Coast,Central Coast,Central Coast,-33.3,151.2,Collector Road,No,No,Weekend,Night,Driver,Male,14,0_to_16
20231183,NSW,8,2023,Tuesday,16:15,Multiple,1,70,Major Cities of Australia,Central Coast,Central Coast,Central Coast,-33.3,151.2,National Or State Highway,No,No,Weekday,Day,Driver,Male,17,17_to_25
20231171,NSW,7,2023,Saturday,19:45,Multiple,1,60,Major Cities of Australia,Central Coast,Central Coast,Central Coast,-33.3,151.2,Collector Road,No,No,Weekend,Night,Pedestrian,Female,68,65_to_74
20231112,NSW,4,2023,Wednesday,10:55,Multiple,1,80,Major Cities of Australia,Central Coast,Central Coast,Central Coast,-33.3,151.2,Arterial Road,No,No,Weekday,Day,Passenger,Female,81,75_or_older
20231212,NSW,4,2023,Thursday,19:20,Multiple,1,70,Major Cities of Australia,Central Coast,Central Coast,Central Coast,-33.3,151.2,National Or State Highway,No,No,Weekday,Night,Pedestrian,Male,52,40_to_64
20231130,NSW,3,2023,Monday,10:45,Multiple,1,70,Major Cities of Australia,Central Coast,Central Coast,Central Coast,-33.3,151.2,Arterial Road,No,No,Weekday,Day,Driver,Female,70,65_to_74
20231121,NSW,1,2023,Friday,18:20,Single,1,110,Inner Regional Australia,Central Coast,Central Coast,Central Coast,-33.3,151.2,National Or State Highway,No,No,Weekend,Night,Passenger,Female,48,40_to_64
20231188,NSW,1,2023,Wednesday,12:45,Multiple,1,50,Major Cities of Australia,Central Coast,Central Coast,Central Coast,-33.3,151.2,Local Road,No,No,Weekday,Day,Passenger,Male,9,0_to_16
20221256,NSW,10,2022,Monday,20:30,Multiple,1,80,Major Cities of Australia,Central Coast,Central Coast,Central Coast,-33.3,151.2,National Or State Highway,No,No,Weekday,Night,Driver,Male,56,40_to_64
